,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
9,2,Посетить икею,32071.9,7698,11217,199.1,Ride,10.0,4502940423,7B2F25D3-B1C9-44DD-9136-9F43F01CC8B4-activity.fit,4811357040,2020-12-22T06:12:01Z,2020-12-22T09:12:01Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.636861, 37.699665]","[55.637658, 37.698285]",,,,55.636861,37.699665,7,2,0,1,0,False,False,False,False,everyone,False,b4930249,False,4811357040,4.166,9.9,111.8,860.8,False,False,False,False,176.5,115.9,2,6,False,22636627,1,a4502940423,kqqrI{ebeFe@x@TH`@jF^JHb@h@a@t@qI`@gIJ_\PoAScI@yCLuAp@_@PkOGsH^}KLkWAc\ZgVCu[q@}RAsFwAqT?cB]gCgAsDKqBgAgHa@qEwAsEkA{E_AsGN}@pI_BIX[DVf@u@ZaEx@sMbFma@~Ka@Dg@kA_As@nAu@nCg@pDOtAoABiAv@e@l@yBBoBpA[RaA~@y@MEQc@SkANyHOwA{AmFYeD_CqLmMmk@yEsXqB_OSg@k@LMkAg@aBeB}CkAwDCeBz@eBDqBsB_PwAmFm@uD{BwT@mDV_BCqC{BsPTuAl@r@p@FvAs@|BJnBg@tHpBv@t@dBXpBm@p@{@B_@t@YpDOvJdAbAW^s@DeFd@aHJkTK_B@mCF_@h@g@f@gC`@y@RsBl@g@GcFFsFPwBHkNMqRXsMMyOHyEOqDHkDUuAJeJt@kKnHg_@dCoO]aFWuTy@oMA_GqAoUF_Co@kAmP_EeAu@oBg@uG_Ay@q@oRe[gAeDsFgIyA}CgCmDkKaRcAaAuAdFuAvM_@~Au@rGKIOn@J\r@LEc@RSl@qKjANZr@`@DtJeCd@FtHjLbEdHlBzDxGhJvC|FtExG|J`C`KhDvFbBv@xCTtFf@dEM~D|@lHBfHd@jHf@tRCxDOtCa@dCo@vCsAvDiApH{BbLkAtHa@xGMb\PtN?t[KdPHd@f@ESzHBtFoBdEKdC_AbFExHa@bI@bM_@~M[x@m@PqPcBa@P]~@gBdAeDkAwEGsDiA{APgA[{BjA}@k@[HUpAEnBFhAlApGVzD[dGDdCx@tEnClTzDdVAx@w@vBK|A|@fCzCxKr@@`DtRlA|JvBbKvAnEpBfKr@xBlDdQd@vAzAvItAzEvAnKfB`HpCpSk@N{@j@w@`Dc@b@kCfBiC`AOi@]KyFfA{BGoFbB[I?o@l@a@`EcBzDqApf@sMxIyCfE[xATfAg@gCdAqL`B]h@Iz@~AhM|BdNd@rF~@lFlBbPpAfQVzSV@Pb@A`LQhUiAbNZjK_@~I@tEf@fSGjCc@fBErAh@hKAfRUfFFbEi@REn@]x\aBhSSZS[i@}C_CcG}DeHQBgFvNFhAp@bB|@|@ZpA}ApEGjBOt@wBvEi@nDV_@p@}Cx@{Al@cDLeBnBqDe@wByBiERyAfCkHr@kCNSrBtC~ArCn@rBEp@aBhDh@zBJnA@vA?Yq@iAAm@RyDjAgDCj@uAbE,2
10,2,Ночной велозаезд до мака через Царицыно,23230.7,5745,7682,131.4,Ride,10.0,4498345316,37C9CAD7-5B18-4DEA-873C-57487CD4391A-activity.fit,4806460256,2020-12-20T21:03:47Z,2020-12-21T00:03:47Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.63702, 37.699236]","[55.637694, 37.697976]",,,,55.63702,37.699236,5,2,0,1,0,False,False,False,False,everyone,False,b4930249,False,4806460256,4.044,8.6,102.4,588.2,False,False,False,False,178.9,133.3,0,0,False,22636627,1,a4498345316,krqrIecbeFk@e@p@Sx@|C@~@b@pBP^N@X_@|@wNR{IN[VBbAxExApF\gAx@pATBa@pA@`Bo@fEG|DQ~A?hCFPpH~BjDhCxCfAdFjDhNzDxE~AdDGnAaAnD{BhAYrBiBtFsA`FFjB^|EApEg@hEGv@[xEo@bBGxBm@nA@zAg@~MgCbDaBlEeEdAwA|BuBpAoBn@c@|AaCn@e@dAgB|@}@nBeEz@iAnAuCr@eAdCcHdBuDfCaDx@uBzBsD|EyIj@wAz@kAt@}AzE}Hb@c@~C{EfG_LrBwCdBuDvAeBzA}Cd@wArAaBn@mAbA_ApE}BfCwB`BuBd@]`AoBAk@a@}@H@@NIFNr@xBrAdB`DvAxAlAf@bCPdBzBl@|AdHbVdC`Hf@?`@cFZgA@sAa@yCgAaDMwA_BqFCo@~@y@pBcCz@nAVAFZfBcCBg@GF?{@{DfECoAsAjC}@|@y@|A@t@x@tD|CpIMzBiAbD{@kA[u@iAeEcDsJs@cBq@wCaA}B}@eA_Cg@qCaBcDgEe@]UHq@rA_Av@iBdC_ChAqC|BaA^}DnEa@jA_A~AgB`C}@bCgBlCaDhGm@xAwDpEcBjCaBnEgAvBwD~EgB|Cw@bBq@j@oAnBc@lAs@|@Ul@sDxEQp@eAfB_BdFm@z@uAvDk@n@k@rA_BfCcAz@qChF}B|CqAtA_Bj@wCzEmA`@uA~A_CnAiCfCoDbAmT~BaCx@]~A[hEm@dFqAzH_FlPcAhBi@MNx@UdBgDnK}BzHg@lCS~B{@zRQvIX|BdA|BfE~Dd@x@pBlBh@pAF~@_@lBy@jCWL]|@}BoEy@_A}C_GcEaGyBeC_@s@Cc@KFyByCmDoFkAqAm@mAoAaB_@OwCwEq@_BcA{AwDeEgG_Fi@mAyBqBcDaB}MyCsCqAuIs@wHwCc@i@_CiAsC{CAL_Ac@YVTeB`@wA~@Rr@eAzCwK`AwBhAiElAeDHu@n@yB|B{Fl@wCZeEAmAj@iI?iDPmBFuCFu@V_A@g@GwBHeDCmJFwBAuGO}D\cJ?uPZaJBuKNsFCsLTgOOcFXeP@kZWnLF`GKlOu@dE_@jFRtH?rFc@zKXz@h@n@Nb@?lHOzDKhK_@dBMvBJtMOxSAb@Yx@OzKJjJCzCu@fOSvBa@bASkA_BuCSkAcAqB]iAyCwFOAAPx@zApAnBlBxD?p@y@jCy@d@A`@XLLdAA_@GJ,2
11,2,Ночной велозаезд через Царицыно до мкада,22494.8,5224,7319,136.3,Ride,10.0,4488868006,61D31768-A038-4C8F-8369-57EB590FFE9E-activity.fit,4796457906,2020-12-18T22:03:02Z,2020-12-19T01:03:02Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.637408, 37.698003]","[55.637476, 37.698065]",,,,55.637408,37.698003,4,3,0,1,0,False,False,False,False,everyone,False,b4930249,False,4796457906,4.306,10.8,110.0,574.6,False,False,False,False,178.9,133.3,3,0,False,22636627,1,a4488868006,wtqrIo{aeFRIGI}BlAPCC~@JNEbADBOi@|@`D`CnCLTD\kCbIoA`Ck@dByAjIOjDk@xB}DdM{B`GaBdFQEFgA`BuEx@oDfAuCp@[f@ZR_@XNXhAj@dAvAf@~@|@zEnBbAt@`FTn@Lj@b@XGnHpA|@XnBpA`B\nD`BtChDjGlFPKb@RjBtBzBtDzDjFnCzC|BlD|AtCtFjHxAxCpBrC`@|@bFfI|@j@^h@rAbDLL|AsFb@}@|@o@LaAK_@u@iAe@Se@s@wAwAqCqDqAsAs@uBSyBFuDx@mJHiEVuDdAoHbAuDrAaDHs@|@yBr@cC\k@vAiFbAcC|EePReBZoAx@_HCgEfDm@vEWp@Wz@F|KcBX]|DkAvCkCfAg@lDmDp@a@~@iAx@iBtAmBv@{ApBwBpCcElBiElD{GlDoIpAgCp@oB|A}CdBmC|@s@~CaEdBgEj@u@b@eAjAqB`BoBb@}@z@g@v@uBx@cAt@yAtAkDnAsBvAuCfBiCl@aBnBuCdAeAhAyCvA}AjAgBv@k@dAUhBqAnCuC~CsCt@eAdBx@vB`DhBtA|Al@BNCWHA|Ap@lArBlB~Et@rDnBpFxClLh@b@\Ql@mCIyBAwF[kA{@{AcBuEs@oClBmBp@aA|@q@vANIYBGzA?\bACKgEk@{BtCGOg@n@y@xA?h@jAnDrBtHf@fABhA[pDc@LSQ]m@QIYq@UGyEoOiBcH]}@wBqBoE_Bo@k@eBeCyAuAe@GeAvAsB~A}FzFgBf@qE|F{@tByC`E{AjCw@`AUj@uApB{BhEMf@oB~Ck@l@qAvCmBhDyAxBaA`A}@fAwBtDs@j@o@pAe@`@{@bDyCxFkE~FqDzJ_EjJ_D`Ea@`AaCxDeF~Di@p@]~@mAnAaBv@gBlCiBbAeCpBwE~AwBd@mGv@gJn@]IQRoNjByIa@kDHKMaAJyHvCgH|EuBPQ`@gAGqEaA{N}DuCyAs@o@cAe@c@Ag@g@mAe@}HyFaCq@uC@OQdB_FtB{KG_AmCqKoAyFKiALwALgPDJI[GaCD{EEoCTuCCcQZiMJaIGeELsHDqQPaGCqPJ}H?wLHeJKzDAxKJjECzD[pJShC[rAPpB@jCSvG?lEObB[`BBjBHp@LVj@fG@tAQfFI~EGdISxBBbDH~AB|DC~KSpBCbBURCRQ~YIpDcA|NI|BUKSa@eAiDu@yA_@f@s@lC\n@XR]F,2
12,2,До совхоза по Шипиловской ,17196.7,4803,7463,116.9,Ride,10.0,4485244851,048F7AA5-E17E-4472-A996-614EE2DC942D-activity.fit,4792621135,2020-12-17T21:45:05Z,2020-12-18T00:45:05Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.637385, 37.698886]","[55.637569, 37.697911]",,,,55.637385,37.698886,0,3,0,1,0,False,False,False,False,everyone,False,b4930249,False,4792621135,3.58,9.0,92.1,442.3,False,False,False,False,178.9,133.3,0,0,False,22636627,1,a4485244851,stqrI_abeF?Sf@qANH~@jE`@x@N`AL\LEV]Ha@l@wGXgHHs@LyEDSVATb@p@bCzAxGHCTq@?Jj@`A`@HBJK\]z@Hl@Cl@o@pCOfJT`@tA`AIr@@PhDrA|AvA`B`AfA`AzDvBrFnB|LtCjBx@dCZl@Gj@g@hDgBfAo@|AiB|AmAhGuAxCBt@b@dEX`GCfHo@^GT[l@@xE{@lBGtAc@xCE`IsAlCu@vCeBR[xC_CxCsDxAeA`AaBtC{CpAcBdAoBnAeBrDoHrCeGfBuEv@aBjFaJr@}An@y@dAcCjDqEjAeCj@g@?Sh@q@dDgGnAuAzDuGjAaCdByBnFuKxAkBnAsBd@cAVaAbAkBxBcC|CyA|BkB`CkC~C{Cn@PrArAhAjBFf@f@BtAx@jD|@`AhAhBxFTlAfAlCjA|E|AdEdAtDZv@ZJ\Ul@aDHiDAc@KmA}@aF_BgG_AaBAQn@yAxBmAZg@JGET\jBKRFLQCF@J[QgC_@f@mAhA{@`A_@r@U\@vAFb@|@dClA`DjA|EKfDi@`CCr@_@_@k@iAuBcGe@kBy@}BsDeMa@w@i@u@}@u@wBc@{@a@gAcAmBuCsAyAMKUHi@tA]h@}AhA}@hAuCnB{@dA_ATo@`@eEvFkC`FmDvH]Li@f@aAnA_B`Cw@vAs@dB{@hAeBfD{@dAsBtD{BbDg@hAkDpFa@^{AzCsBtCwAxCq@dAyA|Ao@fA}@zBy@xCoC~GgBhDiCrD_B|CoDpEwBf@mAv@m@tAk@p@gAj@]`@o@D}@r@[jAiBlCy@v@cCrA_E~@oDRoDj@sGj@iAZmBBaF|@{EXiDY}CB}BWiCHk@LqBdAgFfEcB`AkA~@_@?cAf@uAOe@TUGUb@iB_AqG{AaBOmCw@o@?YSYN]hAw@~AmAr@cEyBU]g@iBSYuACWK]_@g@cCg@i@eAOUXSlDDnA?|FQxESlAa@lAqAjCkA`A{AZ}Ar@cAUwCsAQRcA_As@hA_Az@]@e@SF?}B}BSc@[oAcAmAg@eAq@eAjB{IFaAAcAR_@`@STs@^g@^kA@e@\qBVm@X]He@f@kAz@wCJm@?MSK[g@k@UmB_Bg@Y]k@Ey@J}@tBgIx@{BVkALIj@V~@hBVVl@dA~AzDCp@{A~D?XRl@,2
13,2,По Орехово,12109.4,3647,10608,87.4,Ride,10.0,4477419588,49018F52-91F6-48F0-8F0E-EA60965AE2AC-activity.fit,4784378787,2020-12-15T21:11:12Z,2020-12-16T00:11:12Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.638005, 37.698393]","[55.637121, 37.698164]",,,,55.638005,37.698393,0,2,0,1,0,False,False,False,False,everyone,False,b4930249,False,4784378787,3.32,6.8,94.9,346.1,False,False,False,False,181.3,134.2,0,0,False,22636627,1,a4477419588,oxqrI}}aeFJINJ@ICKSH`@s@TQd@sAj@w@RXN?Xh@`@tAXl@^vANdAVRHCNg@P_CL{E^qFJcEJ{AFMTBXt@l@hC\bAl@rCVn@B\EPCCDAFgAHLDC`@^XBVOrAgDfAcBbAcCd@}@XO`CqCx@s@Pe@`DqEE@d@[rA_Bp@aAl@q@Vm@xByBr@_AbAaB\W|@mAjAqAhAu@v@W`@Y~@Wx@At@a@~AUx@i@tB}@\@DHm@VIRF_@l@YLCVg@^[|Ak@l@MvA}@lAEDQt@a@n@EJUb@GfAq@bA_@l@EHQZQTFn@OxAiAlBw@BHEOBRdDoAhAXt@Wb@s@^WnDqAbCeBb@SjAQn@YdBIbAaAfEyBp@i@jA_@XO@I`Ae@fB]BKTSzAy@nCeAt@@|@e@`AEd@YrAUlD{Ad@IdG_DD?NVlAg@v@?PQ|@_@tAqArBeA`Ba@p@a@rDeA|B_AJKP_AHSfAu@L@p@dERdCl@vCDbAPtBVxARfBJ~AN`@XtADp@b@jC|@xHZnAd@z@uBnDcCxBeA|AwAhCsBvBa@v@}@zBa@n@AR]l@WdAIL[XcAVQRMp@m@bAk@rAeC`EMt@qBbGoAxCkBxD{@rByBdAQRUlAw@hBBv@oAlBw@zAiAx@]@iBx@s@HKNC\c@j@gBj@aB~@YFOL_@d@{@VyBzAq@v@EZg@z@g@b@Ap@a@\uDx@iABeEl@oCRcBZo@AgATc@As@X{AMm@XiCp@kCXmAZmDWcBDcBOkEE{Bj@{@p@qDjBeDpBkBx@y@Pa@?a@b@W?ARMHiA]}@i@oACuAm@m@EyCs@{Ai@uAS_@Ji@dBiA|AUd@QD_@_@a@OQSWAWS]Bc@]o@iA[kAUYw@FQIo@uAWyBQa@YIo@Va@IOPQfA@zCMbF]bIeAzCw@~As@n@[Jw@@sBt@k@\]KyAkA{@OWYSm@]Zi@rAe@r@{BaBUWQHe@o@I[_@s@AM[c@IQo@{BKYMGQq@MUI}@?k@@WNa@Hg@Cw@Ii@BI?mAJk@\yAbAeBxBwG|@}BLo@b@_AJo@PUfA_DTkB@qA^s@Hc@TSb@_B@WI_@[gAGEKRBL`@`AVv@f@bAUnAg@lBRLHRb@Z,2
14,2,Дневная прогулка вдоль Бульварного кольца,17970.4,13139,26884,139.7,Walk,,4421709717,B7D9A957-4A6C-4A9F-BF23-EC5A9E9F4BD7-activity.fit,4725650367,2020-12-02T11:32:00Z,2020-12-02T14:32:00Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.749232, 37.624779]","[55.731382, 37.636071]",,,,55.749232,37.624779,0,3,0,1,0,False,False,False,False,everyone,False,,False,4725650367,1.368,6.1,,,,False,False,False,166.2,126.7,0,8,False,22636627,1,a4421709717,uogsIyqsdFqIr@kGP[x@_@Is@r@}B|Ea@Vg@U]`@Ev@[zAwC~Bk@xAStA|A{EXcCx@_CW`@P@@\Or@As@s@JVLGNDYm@YPe@TF@g@RpCb@S?f@Ag@OLQOPJu@fCeAl@kBbCh@h@LzCj@^Pa@hBgFZECu@`A{AiC|CqAfE@`BpA|E_EfIlAnCt@dC`DvAbH~D^EzFjC~CbCl@aCn@ThApAh@LOl@^c@\ZQnF^o@nAq@RIBrApCuCf@EzArAIn@@`Au@LeAKkBpAq@nDWbEWHa@fAGnAaAzCOfBeAzCw@bAa@jHoBjFKz@PdIQ|BqCI}@RmAe@m@b@wC{AFtA@a@cCHiCz@cAGMf@o@e@uF~EoC|AeA?qBcCm@wAc@GcAwB{AwAQu@}AK}@wAq@]qBkCe@Iu@mAmIiGJg@Gc@iBcCo@}AmAi@qAwA{DwNaBkDuG_U}@gCT}Kt@gH~@qO?yBjAwER{Fd@_DFuIIaBVcCQqBj@aFSu@VgKGcBLCMcA^cHCsCXuBn@iHj@uA\Sv@mDXKBsArAuAbCiHdAsB^XW{@Hm@xBiEhA{@`AyBv@oAp@[d@y@dBq@VmAfAk@Zk@`CiBrA_@VyAhB{Ab@\zBeAp@kAjBoAlAiDKdCAeAfAMhAwAdAa@zCx@~AnBd@GXp@xC?t@^@r@rBr@h@fAtCdBfAdBHzBR^r@jH}@xAEb@gAv@uB~DwE|EYdBu@dA}@zEkBfBv@@a@a@DV@o@Lk@JH]tDE_@Gd@Fq@cA_Bo@wBoAwHOGcAb@s@w@y@r@sEKgAlCsAd@Wd@]SyA~AgB`E_HtKwAfFxA|DiAzBzBtCApAVbAKp@iB`FQxCmAvBOv@mAk@Jn@ITq@gAi@rC?Zb@j@SCEYtBkAAr@WIFTCa@DXrH{UVSSDNeAnA`@fBm@XmAl@u@fBmEdAmAnAQLg@GqAjCiA`C}Bh@Mt@}@S?C]dDs@~B}D_@mBPUNt@VMTbC~@bDlApKx@nAZpFf@~C|@h@h@lBI`@`@~HWvPbA~I\h@hD\`MiAvDZfG}@F\zCi@VmAfEkCpDK~BfBzDEhEh@^{BM@LAWkDb@uJjBMvE~@pAI}@wFDeBzH{CpE{CbCm@hAcB@g@`Ay@b@u@Jy@jAyApDaAtB_C|EeBtA{D,2
15,2,Вечерний велозаезд по набережной,13916.3,5157,16556,120.9,Ride,10.0,4304206352,624A09FB-B985-44A7-A142-8B2CB5979B01-activity.fit,4601188032,2020-11-07T15:59:02Z,2020-11-07T18:59:02Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.731044, 37.635825]","[55.637384, 37.697602]",,,,55.731044,37.635825,1,4,0,1,0,False,False,False,False,everyone,False,b4930249,False,4601188032,2.699,8.6,115.4,595.2,False,False,False,False,170.9,126.7,0,0,False,22636627,1,a4304206352,_~csI{vudFEDo@s@Y@b@p@|@N`BmBdBUc@A@PEK^|BItAFRAnAv@xBAvBTfBFbAGDEwB\Jd@KDVYNK_@[NAnAQ|CP|BTf@VjA^zEFtDRzABzBXdB}@\qAlCFlBTh@AWKOqBRkGw@g@{@m@g@k@mAiAy@iBu@gEk@e@[iB@d@jH?nAECGZNhAFdCIf@[POIyDp@kA]y@LsDQkCa@}CC{@U{B@uBIa@Ew@m@o@n@[BuFkAqBh@{@S_ARqHr@{AWcAgAoFh@eC[_BJoBj@mTdAMKMv@OReB~AWb@cAZY`Ca@^a@mCsCaKSqAmBcIsAiGU}A_@eAo@kAUUGF?[Sq@cBqCe@oAo@Ji@`AWL[Uy@DgAqAUq@mAy@Q]yChBqB~@ISMiBZNFzBe@N]~A}AnBBH_@p@o@vBAn@Wp@Ux@@RKFP@GPEu@@ROMM@GRe@RK|AD`@NFh@r@Lt@[`CHhCWlDEjBQ~@Hf@C|B_@WGo@@m@JKFeAQoCJwBDOJ@z@sBrePwfFx@_B~Dr@`F`@tIfBx@X^z@`@ZjDx@VEfDvBf@?h@Tb@\n@fAnBhAXh@pArAnBnAzFvFpBpARZt@D\^`BJ~@d@L|@j@p@~DjDlEvCfBh@xJ`BjFf@vAI|EmCpByBh@aAfE}JfBaDdCoFl@u@t@gBx@_C@]aCmC}@oA`AvB^Fb@v@XPb@Bn@m@f@aCd@sDt@qBl@kAX\JC`FaQd@wB~@{BXaBx@{BReAxBoGlF}Q`@iBh@wANeBt@}Cb@kAHw@p@oCTa@L}@b@YRa@ZkBxAoF~@iCvAwGVm@FDOMNQb@uAl@yCOwAh@eAt@}C\k@r@oCxA}Dr@{Dd@u@Yg@SBCQ?e@d@qAKu@y@wCm@cAa@kBBc@l@cCjAgDPaBb@q@bCgH`@yB`@uATQTm@p@iCbBlCp@P~@`Af@X?TISDSUe@eAm@LIX_AVm@PCFWh@Zh@EFcB[aDg@mAu@iDMx@m@dBb@bA\@Ik@ARRZ]q@eA_@BYI]P?DSSv@JgAKr@@PEKGl@B\BMJ?Fq@A`@v@bBCLN@Ac@CIUpE?pCNbAt@bAGd@LUEW}AmBK@~@lAVABQGcA@k@TwAAc@I]m@SMi@KOCNHK,2
16,2,Ночной велозаезд по центру,4766.1,1255,2516,21.6,Ride,10.0,4291143479,0DFCEB0C-5467-4243-AF58-A0A34BC14280-activity.fit,4590141840,2020-11-05T18:43:35Z,2020-11-05T21:43:35Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.752074, 37.585337]","[55.74232, 37.629079]",,,,55.752074,37.585337,2,2,0,1,0,False,False,False,False,everyone,False,b4930249,False,4590141840,3.798,10.3,111.5,140.0,False,False,False,False,150.3,125.5,0,0,False,22636627,1,a4291143479,mahsIi{kdF]W}AII{AAqBKiCCcAD_CFcAFg@MoCDw@@yAFeB?{CCqABwB?cCKeCHgBC{CPe@?CBEAKPKDGm@Vd@v@EDRXACe@b@@XC?ABDEG?CCKCK?GDrBUCGHUACTPBFBABK?BESIQCDGCABBCAAA@@CAB?i@Di@GSC[AAGTGF{Bc@Or@@CEUbCf@GDJVGJIHMb@DnAFf@@EB?DMB_AMc@MgAYeAEq@]sBKuAF_DBUC}@AeAU}CKaDGOAASFEJ@DAAGH@PFHDCFl@lC{BKCAPEL@HLM^SDAT@RA^PdAT\D^JZNF@DCDIFWB_@C{FFoADUEAGQ?KLa@DW@cANyBNYTq@PeAl@kCFk@f@mBj@mCNoAZoATaBVmClAgEp@aDFS^w@JMh@[tAkArBoA`Au@VU^U`AaAhAw@z@q@TMdAYjAs@f@m@^_@`@]f@QJG\]Zc@VQFEJC^Wn@q@r@c@dAUHIHQ@WIcASi@GB@IAHD@FI@K?Kg@gCe@gASk@[i@Sk@sAeCe@mAOu@E]_@sAOYm@gBKOEMGCMU[wAY}@o@iC[y@[{AKcBWkBEKGq@EOKsABUAWI[KmAMu@Cc@GY?]?SJSHCZa@TU^MdAw@b@q@VWDOR[n@w@VUb@QNCP?NGNCN?FFV@b@UZIn@ILGFKZANGb@?PI`@GJ?@DGCDCG]ECKYAu@BL,2
17,2,Ночной велозаезд от Коломенской,5611.2,1628,2513,34.3,Ride,10.0,4243712151,739D96E7-8C7D-4705-A975-52B1394BF08D-activity.fit,4539819485,2020-10-25T19:27:24Z,2020-10-25T22:27:24Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.663934, 37.657555]","[55.636001, 37.697378]",,,,55.663934,37.657555,0,3,0,1,0,False,False,False,False,everyone,False,b4930249,False,4539819485,3.447,7.0,106.6,173.6,False,False,False,False,170.9,141.2,0,0,False,22636627,1,a4243712151,qzvrIu~ydFlBUJJj@XPAJLNJLPJDh@h@FBL?`@Zb@Rv@v@RLNP?HpBbAhBvAd@b@bAb@fAz@l@ZXVtAb@`@BrARL@f@Lt@Fl@J`@@nAVTBRFJFRFv@H\Fl@@j@FN?`@K~As@h@]VM~@m@TK`@Yj@u@p@kAz@gBVi@`@oA~@eBh@uAh@kAFETc@Zq@Tu@DINKRWf@_AVk@`@q@HYt@{AFUx@}A@UCWc@a@c@w@WOy@aACE?ICBCFARr@|@TJNPVLX\VJL@LIr@iBNq@DYBYGc@@K`@cBDa@FQj@wADAFUNQDCD@TRDADEDGLs@`@yAd@_Br@oBNy@Rg@n@wAb@cBPe@^sAZ{@j@yCXmAPa@Hi@^qAF_@t@qALu@Ru@Pu@Ru@Ti@Hc@Na@Hm@j@mBRiAJ[Re@\cA\yAb@oANw@f@yAVcAhA_FtAuER]FQv@aDRg@Rs@j@mCB]Os@?K@W^sAx@{B`AoDXy@DWFADOLk@Jw@JYFi@`@cBNe@f@kBJOp@kC`AsCh@gANc@T{@Hs@FQJO\UAYCGKEWCGQCK?[BYFYJ_@B_@?We@y@i@qAE_@H_AHW@DBKXPHQBMAIEb@Sn@MYC?IEUa@EU?_@fAeEN_AHeATyAv@eCNaAr@cBTaAz@oCNo@\cAD_@AWVe@LEJi@HCp@`AVNJBTA@DHLHBJRxApBFZCTAE@GTWEP?FC?@@GHCEFOAC?@ACEAWSGAIKSGE_@GuAHuB@y@DQFMJGJMJQJ?dCj@I?DDEDAOBK?BE??DC[KD@@AC?FAI?@CB@?Wa@|Ax@EKWEGE?EIM?GO[c@BW]Fk@t@_@t@NBUjBpBFO_A~ABKD@?AAB,2
18,2,Ночной велозаезд от метро,4290.2,1448,1722,23.2,Ride,10.0,4230188991,E4F23F32-FBEC-417B-90F0-C323E14AD370-activity.fit,4525531526,2020-10-22T19:37:20Z,2020-10-22T22:37:20Z,(GMT+03:00) Europe/Moscow,10800.0,"[55.6558, 37.65121]","[55.637201, 37.69804]",,,,55.6558,37.65121,0,3,0,1,0,False,False,False,False,everyone,False,b4930249,False,4525531526,2.963,5.5,86.8,125.7,False,False,False,False,170.8,142.1,0,0,False,22636627,1,a4230188991,wgurIawxdFBIEK@i@FoA?]X{DEiAOmA@AANHIJAFBJHRA`@OPMLMxC{A\g@p@k@p@iAv@iAN]Le@p@gAPc@\i@\{@d@i@NY\cAZe@DOrAgCpBmFh@cATY^y@BQHWCQIKIE_@o@Ia@C?EKMKAEC??D@EGGHj@PVRLDJNHDHZJFCLY?ITg@JMLe@HQN}@By@b@uAJa@De@Ti@Ha@TY@?BWHCFFN?HAPu@f@aA~@qDj@iClA}DTeAbA}Bd@eBjAcE`@eAPYTw@JWHUPiAb@sBr@_CViAp@mB?QR_@j@wBlAsDb@iBPqABA@Bj@oBN[L}@XsABIHE?AGD\{@^yAx@eBXmAl@sDT_AJWTgA@MG[?[h@qBNWRi@Ts@Ns@Tg@Rw@Da@DQDYJNDADCPsAJsADU^gA`@sBl@gA^yAP}@Ti@Pu@LQDUZk@\{@RyADQBWFWNUVQFO?IGWGEMHCCCGAUBgATiA@e@AImBkDu@_BFo@L_@VwAj@eAJo@HQDSBc@Lq@Pa@TkA^_APw@\a@J]Xo@R_BZuAFO\_@Rc@HWRYDm@PcA\FPPTv@JFHNVDLHx@~@PZDBVF@LLHFGK]KO?KEIOAGMEQGGMWG@Ks@EKBIB]NWH}AJo@Pe@Jq@LO@K,2
